timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
26936000,26936000,197388,0.003206704,-0.21030091,0.42310375,0
27068000,27007272,197388,0.0007592104,-0.21692836,0.42964008,0
27080000,27080000,197388,0.0019680252,-0.2107878,0.42827547,0
27212000,27151636,197388,0.0032254574,-0.21688041,0.42975488,0
27224000,27224000,197388,0.0023021703,-0.20788845,0.4281043,0
27356000,27295636,197388,0.0011650358,-0.21575525,0.42652926,0
27368000,27368000,197388,0.0025822655,-0.21232748,0.4293237,0
27496000,27439636,197388,0.0012482773,-0.21753928,0.42845654,0
27512000,27512000,197388,-0.006052627,-0.22244138,0.42545554,0
27644000,27583272,197388,0.0019990853,-0.21657714,0.4292294,0
27656000,27656000,197388,0.0013370528,-0.216193,0.424491,0
27788000,27727272,197388,0.0051877927,-0.21661119,0.4300928,0
27800000,27800000,197388,-0.0018933478,-0.22054446,0.42634884,0
27932000,27871272,197388,0.0015702633,-0.2155948,0.4314313,0
27940000,27940000,197388,-0.001032601,-0.21796493,0.4362745,0
28064000,28009200,197388,0.003955292,-0.21731947,0.42835242,0
28076000,28076000,197388,0.0058595138,-0.21547331,0.4334646,0
28208000,28147636,197388,0.0026434574,-0.21479066,0.43016228,0
28220000,28220000,197388,0.010687017,-0.21823381,0.430227,0
28352000,28291636,197388,0.0013908071,-0.21596909,0.42911816,0
28364000,28364000,197388,-0.0027509767,-0.2134053,0.4298464,0
28496000,28435272,197388,0.0050053233,-0.21603557,0.42931104,0
28508000,28508000,197388,-0.0010423701,-0.21325341,0.42959982,0
28640000,28580000,197388,0.0021680153,-0.21789074,0.4291087,0
28652000,28652000,197388,-0.0038608592,-0.22512166,0.43234515,0
28784000,28724000,197388,0.003098527,-0.21651077,0.42907006,0
28792000,28792000,197388,0.0046234285,-0.20807008,0.42360485,0
28916000,28862000,197388,0.0020658236,-0.21615422,0.42957926,0
28940000,28934000,197388,0.001908947,-0.21386328,0.42773837,0
29060000,29005200,197388,0.0024111434,-0.21741731,0.43078867,0
29072000,29072000,197388,-0.00012928067,-0.21091329,0.4252357,0
29204000,29144000,197388,0.0031303167,-0.21634921,0.4298807,0
29216000,29216000,197388,0.0057617435,-0.21818393,0.43123555,0
29348000,29288000,197388,0.0033126045,-0.21681121,0.430346,0
29360000,29360000,197388,0.00044890709,-0.21527264,0.42942163,0
29492000,29432000,197388,0.0021284036,-0.21514508,0.43203825,0
29504000,29504000,197388,-0.005096699,-0.22073014,0.4272016,0
29636000,29576000,197388,0.0018987017,-0.21541895,0.42864132,0
29648000,29648000,197388,0.001298636,-0.21261737,0.4249944,0
29780000,29720000,197388,0.0021749756,-0.2156536,0.43013972,0
29788000,29788000,197388,0.0010774361,-0.20778331,0.43095276,0
29912000,29856800,197388,0.0019603826,-0.21728969,0.4315691,0
29924000,29924000,197388,0.0014738856,-0.22235282,0.43260238,0
30056000,29995636,197388,0.000688876,-0.216084,0.428873,0
30068000,30068000,197388,0.004634218,-0.2094252,0.42526528,0
30200000,30139636,197388,0.0019993288,-0.21570587,0.42799053,0
30212000,30212000,197388,0.0027129606,-0.21608181,0.4294473,0
30344000,30283272,197388,0.002717449,-0.21817258,0.4287781,0
30356000,30356000,197388,0.006761385,-0.21431574,0.43006885,0
30488000,30427636,197388,0.00027359332,-0.21484426,0.428517,0
30500000,30500000,197388,-0.00031999766,-0.22477373,0.4240302,0
30632000,30572000,197388,0.0026786358,-0.21662936,0.43008623,0
30644000,30644000,197388,0.0065508145,-0.2119451,0.4337205,0
30776000,30716000,197388,0.0017574219,-0.21557334,0.43183988,0
30784000,30784000,197388,0.0033398892,-0.21651979,0.43140176,0
30908000,30852800,197388,0.0041343775,-0.21623985,0.4299244,0
30920000,30920000,197388,0.0013943987,-0.21412428,0.4238418,0
31052000,30992000,197388,0.0016915551,-0.21722335,0.42681873,0
31064000,31064000,197388,0.001294625,-0.21857084,0.43150386,0
31196000,31136000,197388,0.0016886517,-0.21495692,0.42688653,0
31208000,31208000,197388,-0.0021645373,-0.22399022,0.4321363,0
31340000,31280000,197388,0.0011106167,-0.21501565,0.42979637,0
31352000,31352000,197388,0.0046137366,-0.21388084,0.43459016,0
31484000,31423636,197388,0.0037273257,-0.21531485,0.42915457,0
31496000,31496000,197388,-0.0040939557,-0.21538863,0.4351355,0
31624000,31567636,197388,0.002550563,-0.21503684,0.42965418,0
31640000,31640000,197388,0.0061738472,-0.20664537,0.42887205,0
31772000,31712000,197388,0.0021667846,-0.21640055,0.42823762,0
31784000,31784000,197388,0.007674313,-0.2193411,0.42710647,0
31916000,31856000,197388,0.0017588503,-0.2160722,0.43062687,0
31928000,31928000,197388,0.0028077092,-0.22003715,0.4310951,0
32060000,31998909,197388,0.0015895743,-0.21652378,0.42828783,0
32072000,32072000,197388,0.004066348,-0.22017223,0.43474743,0
32200000,32143636,197388,0.0032390251,-0.21529444,0.42837006,0
32216000,32216000,197388,0.000931547,-0.2110541,0.4265349,0
32348000,32287272,197388,0.004400202,-0.21684392,0.42849204,0
32360000,32360000,197388,0.0027737585,-0.21023558,0.4325311,0
32492000,32432000,197388,0.00033687145,-0.21660852,0.42809844,0
32504000,32504000,197388,-0.003393116,-0.21556813,0.43133366,0
32632000,32575272,197388,0.0031178228,-0.2159005,0.42908233,0
32648000,32648000,197388,0.0015276758,-0.21648672,0.42658234,0
32780000,32720000,197388,0.0009349651,-0.21516642,0.4306316,0
32792000,32792000,197388,-0.00012476374,-0.21659108,0.43298393,0
32924000,32863272,197388,0.0010406834,-0.21666972,0.43078655,0
32936000,32936000,197388,0.00494743,-0.21327016,0.42699823,0
33068000,33007636,197388,0.00076048187,-0.217003,0.42859071,0
33080000,33080000,197388,0.005274936,-0.21373616,0.4273034,0
33212000,33152000,197388,0.0015310695,-0.21726812,0.43042263,0
33224000,33224000,197388,0.004542103,-0.2162139,0.4365967,0
33356000,33295272,197388,0.0016992668,-0.21530692,0.42983064,0
33368000,33368000,197388,0.0036890178,-0.21462625,0.4281228,0
33500000,33439636,197388,0.0019552687,-0.21565048,0.4299339,0
33508000,33508000,197388,0.005696907,-0.2139803,0.42654476,0
33632000,33577200,197388,0.0019998234,-0.21648668,0.42962477,0
33644000,33644000,197388,0.0013284985,-0.2165131,0.42732367,0
33776000,33715636,197388,0.0014855874,-0.21607937,0.42836213,0
33788000,33788000,197388,0.00017259133,-0.21576855,0.42989972,0
33920000,33859272,197388,0.0011273638,-0.2152249,0.43086433,0
33932000,33932000,197388,0.007693872,-0.21157333,0.43194258,0
34064000,34002909,197388,0.0030076227,-0.21380523,0.42977986,0
34076000,34076000,197388,0.0056157736,-0.21281676,0.42727408,0
34208000,34147636,197388,0.003389399,-0.21546443,0.42959756,0
34220000,34220000,197388,0.0060894387,-0.2175147,0.4260068,0
34352000,34290909,197388,0.0017676394,-0.21608809,0.42990997,0
34360000,34360000,197388,0.0039237444,-0.21759261,0.42820343,0
34480000,34428800,197388,0.0037979917,-0.21836634,0.43002802,0
34496000,34496000,197388,0.0013018725,-0.21992673,0.43048307,0
34628000,34566909,197388,0.003177423,-0.21547334,0.4298839,0
34640000,34640000,197388,0.0064247004,-0.21506266,0.4240604,0
34772000,34712000,197388,-0.0011774015,-0.21719114,0.42769298,0
34784000,34784000,197388,0.0012521052,-0.21604857,0.43442222,0
34916000,34855636,197388,0.0017549268,-0.21627992,0.427456,0
34928000,34928000,197388,-0.0014359223,-0.21721482,0.43140668,0
35060000,34999636,197388,0.0033036491,-0.21455547,0.42884576,0
35072000,35072000,197388,0.0019072824,-0.2191942,0.4344547,0
35204000,35144000,197388,0.0009829153,-0.2156083,0.42956218,0
35216000,35216000,197388,0.001219081,-0.21506108,0.43161145,0
35344000,35286909,197388,0.0032620898,-0.21625455,0.42729688,0
35360000,35360000,197388,-0.0020368593,-0.21649244,0.42869148,0
35492000,35431636,197388,0.0013252646,-0.21480273,0.4298916,0
35504000,35504000,197388,0.000880959,-0.21143676,0.4257885,0
35636000,35575636,197388,0.0036559089,-0.21637653,0.42879304,0
35648000,35648000,197388,-0.000834778,-0.21296246,0.43056136,0
35780000,35719636,197388,0.0032652728,-0.2159923,0.42792925,0
35792000,35792000,197388,0.0024035266,-0.21456079,0.42819977,0
35924000,35864000,197388,0.0014259623,-0.21696632,0.42980498,0
35936000,35936000,197388,-0.003812683,-0.21935289,0.4275768,0
36068000,36008000,197388,0.0008099101,-0.21547851,0.42796466,0
36080000,36080000,197388,0.003535848,-0.21293159,0.42880073,0
36212000,36151636,197388,0.0031611866,-0.21500668,0.43267676,0
36220000,36220000,197388,0.0067225886,-0.21574035,0.43395138,0
36344000,36288800,197388,0.00013355406,-0.21743016,0.42803827,0
36368000,36360000,197388,0.0012310335,-0.21688312,0.43225393,0
36476000,36428000,197388,0.0017027241,-0.2169383,0.42891484,0
36512000,36500000,197388,0.0046160007,-0.21635419,0.43189865,0
36620000,36571555,197388,0.00093063794,-0.21403112,0.42609397,0
36656000,36644000,197388,0.004351964,-0.21467265,0.43117374,0
36764000,36715555,197388,0.0013991237,-0.21631847,0.4292278,0
36800000,36788000,197388,0.007196686,-0.21309456,0.42511195,0
36904000,36859555,197388,0.0013829801,-0.21294172,0.42826352,0
36944000,36932000,197388,-0.0018608806,-0.21686235,0.43249196,0
37052000,37003111,197388,0.00170204,-0.21621217,0.42805076,0
37076000,37070000,197388,0.00082670373,-0.21694726,0.42923594,0
37196000,37141600,197388,0.0024350581,-0.21637893,0.42852283,0
37220000,37214000,197388,0.0010897368,-0.2160716,0.4223339,0
37340000,37285200,197388,0.0030201392,-0.21473472,0.42931485,0
37352000,37352000,197388,-0.0012302363,-0.2133057,0.43222964,0
37484000,37424000,197388,0.0035115345,-0.21545914,0.42871585,0
37492000,37492000,197388,0.0044640116,-0.21829972,0.430791,0
37616000,37561600,197388,0.0018366867,-0.21689656,0.42968026,0
37640000,37634000,197388,0.0034500058,-0.2171798,0.43073243,0
37760000,37705200,197388,0.0011717187,-0.21709315,0.4271643,0
37772000,37772000,197388,0.0034890538,-0.21628548,0.42912814,0
37904000,37843272,197388,0.0028700724,-0.21687274,0.43053073,0
37916000,37916000,197388,0.0036338246,-0.21255606,0.43445727,0
38048000,37987636,197388,0.0025498266,-0.21502094,0.42981613,0
38060000,38060000,197388,0.0048829634,-0.21214637,0.42860517,0
38192000,38131636,197388,0.002950026,-0.21588796,0.42971578,0
38204000,38204000,197388,0.0010202613,-0.21801624,0.42789644,0
38336000,38275636,197388,0.0026183315,-0.21683873,0.42840695,0
38348000,38348000,197388,0.010633773,-0.21633206,0.4299809,0
38480000,38419636,197388,0.0032684456,-0.21596898,0.42901286,0
38492000,38492000,197388,0.008747879,-0.21709572,0.43054786,0
38624000,38564000,197388,0.0015170529,-0.21759646,0.42980564,0
38636000,38636000,197388,0.0015288154,-0.21309245,0.43229133,0
38768000,38708000,197388,0.0030161038,-0.21655478,0.4287654,0
38780000,38780000,197388,0.000999959,-0.21814364,0.42756185,0
38912000,38851636,197388,0.0019507302,-0.21554178,0.42904043,0
38924000,38924000,197388,0.008000975,-0.21822792,0.42900896,0
39056000,38995636,197388,0.0023261376,-0.21731746,0.42845446,0
39068000,39068000,197388,-0.00032307408,-0.2112893,0.42611808,0
39200000,39139272,197388,0.0010495145,-0.21650243,0.42901754,0
39212000,39212000,197388,0.0011080715,-0.21378447,0.42690685,0
39344000,39284000,197388,0.0037750467,-0.21632423,0.42738625,0
39356000,39356000,197388,0.0097451955,-0.21828245,0.43328997,0
39488000,39428000,197388,0.0029396296,-0.2146101,0.42909932,0
39500000,39500000,197388,0.0002481494,-0.21905963,0.4321195,0
39632000,39572000,197388,0.004266915,-0.2169481,0.42858976,0
39644000,39644000,197388,0.00061423023,-0.21392864,0.42859343,0
39776000,39715636,197388,0.0021763137,-0.21694963,0.42616555,0
39788000,39788000,197388,0.0015119063,-0.2123401,0.43252483,0
39920000,39860000,197388,0.001244065,-0.21465716,0.43101692,0
39932000,39932000,197388,0.005111868,-0.22162493,0.4261684,0
40064000,40003636,197388,0.002910169,-0.21746755,0.4295413,0
40072000,40072000,197388,0.0024325727,-0.21680936,0.42890218,0
40196000,40141200,197388,0.002193039,-0.21852823,0.42824766,0
40208000,40208000,197388,0.0030476332,-0.22316685,0.43166357,0
40340000,40279272,197388,0.0016782614,-0.21520951,0.4307817,0
40352000,40352000,197388,0.004143478,-0.21608016,0.4270249,0
40484000,40422909,197388,0.0010569504,-0.21535683,0.42942742,0
40496000,40496000,197388,0.0065147146,-0.2172642,0.4249074,0
40628000,40568000,197388,0.0022402375,-0.21443292,0.42943773,0
40640000,40640000,197388,0.006584486,-0.22195578,0.42369005,0
40772000,40711636,197388,0.0017193834,-0.21669762,0.42940965,0
40784000,40784000,197388,0.0015168829,-0.21600929,0.4309735,0
40916000,40856000,197388,0.0018853701,-0.21741831,0.42975163,0
40928000,40928000,197388,0.0052180374,-0.21864161,0.43125308,0
41056000,40999636,197388,0.004521573,-0.21576075,0.42860475,0
41072000,41072000,197388,0.003221606,-0.21642637,0.42949995,0
41204000,41142909,197388,0.0032399509,-0.21628688,0.42962536,0
41212000,41212000,197388,-0.0016235082,-0.21657786,0.42690957,0
41336000,41281600,197388,0.0004292426,-0.21813004,0.42948627,0
41360000,41354000,197388,0.0062782597,-0.21876878,0.42926085,0
41476000,41424800,197388,8.950097e-05,-0.21621096,0.42950416,0
41492000,41492000,197388,-0.00313769,-0.213828,0.42959347,0
41624000,41562909,197388,0.0012576968,-0.21625832,0.4313826,0
41632000,41632000,197388,0.0065264907,-0.21689288,0.42522895,0
41756000,41701600,197388,0.001833649,-0.21989696,0.43084374,0
41780000,41774000,197388,0.0020541868,-0.22092071,0.42700818,0
41900000,41845600,197388,-0.0032977473,-0.22366536,0.42634678,0
41924000,41918000,197388,-0.004722939,-0.22692576,0.4213732,0
42044000,41989200,197388,-0.0020249065,-0.23134494,0.42183375,0
42056000,42056000,197388,0.009678557,-0.2243794,0.42670316,0
42188000,42127272,197388,0.01613197,-0.22504136,0.42636952,0
42200000,42200000,197388,0.021718578,-0.21737516,0.43131435,0
42332000,42270909,197388,0.025777644,-0.21729659,0.4271512,0
42344000,42344000,197388,0.03205661,-0.21535252,0.42889217,0
42476000,42415636,197388,0.03479334,-0.21516454,0.4295762,0
42488000,42488000,197388,0.031594977,-0.21767847,0.4304651,0
42620000,42560000,197388,0.03827098,-0.21326254,0.4301913,0
42632000,42632000,197388,0.034412343,-0.21628228,0.43237147,0
42760000,42703636,197388,0.039623458,-0.21445438,0.428618,0
42776000,42776000,197388,0.037756298,-0.21338655,0.4290994,0
42908000,42847272,197388,0.042252224,-0.21246918,0.4286761,0
42920000,42920000,197388,0.038121134,-0.2078344,0.4255848,0
43052000,42992000,197388,0.040426154,-0.21020788,0.42787504,0
43064000,43064000,197388,0.040864974,-0.21104574,0.42939532,0
43196000,43135636,197388,0.040402837,-0.20895538,0.42957616,0
43208000,43208000,197388,0.04247712,-0.20930244,0.4259048,0
43340000,43279272,197388,0.039090957,-0.20770043,0.43203,0
43352000,43352000,197388,0.03821925,-0.21570185,0.4241159,0
43484000,43423272,197388,0.039625544,-0.20876378,0.43075857,0
43496000,43496000,197388,0.03956473,-0.21101935,0.42627296,0
43624000,43566909,197388,0.039778814,-0.20878494,0.43033284,0
43640000,43640000,197388,0.04018751,-0.20568973,0.42799255,0
43772000,43712000,197388,0.037642844,-0.2067066,0.43168017,0
43784000,43784000,197388,0.035094783,-0.21310765,0.43138343,0
43916000,43856000,197388,0.035613142,-0.20971039,0.43090147,0
43928000,43928000,197388,0.031875294,-0.20982501,0.42644256,0
44056000,43999272,197388,0.033637818,-0.21058716,0.42885017,0
44072000,44072000,197388,0.03972164,-0.21339048,0.4309101,0
44200000,44143272,197388,0.033682484,-0.2129959,0.43238854,0
44216000,44216000,197388,0.029141251,-0.21063143,0.42654222,0
44344000,44287636,197388,0.036121625,-0.21017426,0.43108982,0
44360000,44360000,197388,0.03256984,-0.20475319,0.42740068,0
44488000,44431272,197388,0.033942237,-0.21165657,0.432419,0
44504000,44504000,197388,0.026217803,-0.21125883,0.43467766,0
44636000,44575272,197388,0.033071972,-0.21141452,0.43191767,0
44648000,44648000,197388,0.032546,-0.21483698,0.43896168,0
44780000,44719272,197388,0.03082633,-0.21057852,0.43107373,0
44792000,44792000,197388,0.034525562,-0.2118658,0.42731452,0
44924000,44864000,197388,0.03297843,-0.21328974,0.42996582,0
44936000,44936000,197388,0.03560211,-0.21031882,0.43191978,0
45068000,45007636,197388,0.027924517,-0.2125389,0.42983907,0
45080000,45080000,197388,0.027172493,-0.21034959,0.42659122,0
45208000,45151272,197388,0.027903225,-0.2115998,0.4280621,0
45224000,45224000,197388,0.036133327,-0.21150172,0.4272261,0
45356000,45295272,197388,0.025913673,-0.21077558,0.43143743,0
45368000,45368000,197388,0.029775135,-0.21269764,0.43159202,0
45496000,45439636,197388,0.026198862,-0.21192388,0.43016547,0
45512000,45512000,197388,0.023222614,-0.2138786,0.43661365,0
45644000,45584000,197388,0.026209112,-0.21216077,0.43097863,0
45656000,45656000,197388,0.029496277,-0.21470474,0.43260756,0
45788000,45727272,197388,0.024669204,-0.21184091,0.4315979,0
45796000,45796000,197388,0.020652035,-0.21648149,0.42984292,0
45920000,45865200,197388,0.02595841,-0.2116771,0.43197247,0
45932000,45932000,197388,0.026312327,-0.20693448,0.42598307,0
46064000,46003636,197388,0.024959862,-0.21073544,0.43130976,0
46076000,46076000,197388,0.017869681,-0.21293268,0.43323195,0
46208000,46147636,197388,0.025246643,-0.21115631,0.43130845,0
46220000,46220000,197388,0.023921523,-0.21366823,0.43003038,0
46352000,46291636,197388,0.023551365,-0.21142156,0.43182868,0
46364000,46364000,197388,0.024137389,-0.21777034,0.42961934,0
46496000,46435636,197388,0.024411216,-0.21017048,0.4315134,0
46508000,46508000,197388,0.026169239,-0.20663194,0.43240535,0
46640000,46579636,197388,0.025593279,-0.21190117,0.43124628,0
46652000,46652000,197388,0.019668352,-0.21062072,0.43085793,0
46784000,46723272,197388,0.023749009,-0.21215865,0.42923746,0
46796000,46796000,197388,0.024906619,-0.20995039,0.42981216,0
46928000,46867272,197388,0.025797304,-0.21378772,0.42997855,0
46936000,46936000,197388,0.025134565,-0.215348,0.4299953,0
47060000,47006000,197388,0.025945766,-0.21360885,0.4288524,0
47084000,47078000,197388,0.026296759,-0.21443579,0.42963985,0
47204000,47149600,197388,0.027426645,-0.21651064,0.4314077,0
47228000,47222000,197388,0.026597042,-0.21424429,0.42620498,0
47348000,47294000,197388,0.027699465,-0.21635786,0.42927933,0
47372000,47366000,197388,0.028020602,-0.21618843,0.42751074,0
47492000,47438000,197388,0.026819644,-0.2163602,0.42983982,0
47516000,47510000,197388,0.029471327,-0.21710902,0.43045345,0
47636000,47581600,197388,0.027345723,-0.21864212,0.42902288,0
47656000,47652000,197388,0.025210727,-0.22128212,0.43161914,0
47768000,47719111,197388,0.027209494,-0.21803433,0.42808533,0
47792000,47786000,197388,0.028098837,-0.21902801,0.42885017,0
47912000,47858000,197388,0.027554065,-0.21630378,0.4295392,0
47936000,47930000,197388,0.0331097,-0.21601576,0.42767817,0
48056000,48000800,197388,0.02967648,-0.21730998,0.43002158,0
48068000,48068000,197388,0.029135838,-0.21746373,0.42225882,0
48200000,48138545,197388,0.027815066,-0.21960671,0.42674473,0
48212000,48212000,197388,0.026561387,-0.21926086,0.43013847,0
48344000,48283636,197388,0.029491395,-0.21694788,0.42603728,0
48356000,48356000,197388,0.027749551,-0.21773423,0.4287333,0
48488000,48428000,197388,0.027994102,-0.21745127,0.42771006,0
48500000,48500000,197388,0.03138215,-0.21618514,0.43231836,0
48632000,48572000,197388,0.031054884,-0.21772626,0.42838734,0
48644000,48644000,197388,0.023853114,-0.21465413,0.4293439,0
48776000,48716000,197388,0.02919576,-0.21714985,0.42728496,0
48788000,48788000,197388,0.034725495,-0.21965207,0.4242186,0
48920000,48858909,197388,0.02869315,-0.21609136,0.42634654,0
48932000,48932000,197388,0.0310181,-0.21862155,0.42923528,0
49064000,49003636,197388,0.029297493,-0.21739386,0.4294214,0
49076000,49076000,197388,0.029344771,-0.21769601,0.424337,0
49208000,49146909,197388,0.028867822,-0.21693662,0.4296442,0
49220000,49220000,197388,0.031082466,-0.21809486,0.42338294,0
49352000,49292000,197388,0.029977106,-0.21486701,0.42775962,0
49364000,49364000,197388,0.02667848,-0.21089904,0.43589765,0
49496000,49435272,197388,0.027226273,-0.21618915,0.42936358,0
49508000,49508000,197388,0.029278899,-0.20929798,0.4347583,0
49640000,49579636,197388,0.027809113,-0.21571615,0.42717662,0
49652000,49652000,197388,0.030308973,-0.21564843,0.42248848,0
49784000,49724000,197388,0.030480484,-0.21568239,0.4283652,0
49796000,49796000,197388,0.0316568,-0.21561548,0.4273462,0
49928000,49867272,197388,0.027830373,-0.21556523,0.42824695,0
49936000,49936000,197388,0.03403887,-0.21435146,0.43224052,0
50060000,50006000,197388,0.028295895,-0.21787488,0.42929813,0
50080000,50076000,197388,0.028232291,-0.21901268,0.42977107,0
50192000,50143111,197388,0.028457288,-0.215429,0.42790687,0
50216000,50210000,197388,0.029843342,-0.21666612,0.42936915,0
50336000,50282000,197388,0.028111259,-0.21676531,0.42876592,0
50360000,50354000,197388,0.03074303,-0.20947668,0.43096977,0
50480000,50425600,197388,0.027179508,-0.21465568,0.43033567,0
50504000,50498000,197388,0.02953637,-0.2122476,0.43303645,0
50624000,50570000,197388,0.027492125,-0.21521811,0.42849222,0
50648000,50642000,197388,0.028559882,-0.2203687,0.4266348,0
50768000,50713600,197388,0.027456433,-0.21316679,0.42864394,0
50792000,50786000,197388,0.028349329,-0.2155267,0.42566586,0
50912000,50857600,197388,0.025453357,-0.21053402,0.43095723,0
50936000,50930000,197388,0.024725797,-0.2138509,0.43120843,0
51056000,51001200,197388,0.027886564,-0.21386044,0.42917964,0
51068000,51068000,197388,0.030443426,-0.21354379,0.427262,0
51200000,51139272,197388,0.025251487,-0.21180841,0.42863595,0
51208000,51208000,197388,0.028893907,-0.2203519,0.43359897,0
51332000,51278000,197388,0.026526993,-0.21507815,0.42943493,0
51356000,51350000,197388,0.02572805,-0.21368119,0.42693502,0
51476000,51421600,197388,0.024506131,-0.21203001,0.4298574,0
51496000,51492000,197388,0.028054558,-0.21198055,0.43038607,0
51608000,51559111,197388,0.027077055,-0.21431826,0.43078044,0
51644000,51630666,197388,0.025349524,-0.21359485,0.43385363,0
51752000,51702666,197388,0.02683387,-0.21313767,0.42963922,0
51776000,51770000,197388,0.022686377,-0.21513069,0.43238187,0
51896000,51842000,197388,0.026802955,-0.21307646,0.4297281,0
51920000,51914000,197388,0.026429513,-0.21290481,0.43113047,0
52040000,51986000,197388,0.024027625,-0.21367414,0.43101272,0
52064000,52058000,197388,0.025793996,-0.21478373,0.4282356,0
52184000,52130000,197388,0.02585953,-0.21548942,0.42972237,0
52208000,52200000,197388,0.026849726,-0.21960562,0.43231344,0
52316000,52268000,197388,0.025431715,-0.21152401,0.4304846,0
52352000,52340000,197388,0.027454719,-0.21229522,0.43048546,0
52460000,52411555,197388,0.027157256,-0.21396685,0.43012464,0
52496000,52484000,197388,0.030215487,-0.21134165,0.42774194,0
52604000,52555555,197388,0.025789427,-0.21268411,0.42851222,0
52640000,52628000,197388,0.027396303,-0.2157987,0.4293997,0
52748000,52700000,197388,0.025662757,-0.21359558,0.428729,0
52784000,52770666,197388,0.029506408,-0.21347015,0.42730138,0
52888000,52842222,197388,0.028390981,-0.21352798,0.42899477,0
52916000,52910000,197388,0.026613537,-0.21289985,0.4262464,0
53036000,52982000,197388,0.024519479,-0.21456344,0.4299181,0
53056000,53052000,197388,0.025863525,-0.21513423,0.43036988,0
53168000,53119555,197388,0.023904132,-0.21451889,0.42927665,0
53204000,53192000,197388,0.026100677,-0.21215534,0.42878577,0
53312000,53263111,197388,0.027455544,-0.21509965,0.43137428,0
53344000,53333333,197388,0.02307548,-0.21292102,0.42934832,0
